X,Y,profile_id,layer_id,profile_code,layer_name,upper_depth,lower_depth,organic_surface,value,method_options,value_avg,dataset_id,country_name,positional_uncertainty,region,continent,date,licence
1.350556,13.589444,586018,127864,NE W3_0067,Ah,0,15,0,"{0.0,0.0}","{""sample pretreatment = [ sieved over 2 mm sieve ]"",NULL}",0,AF-AfSP,Niger,Circa 100 m,Western Africa,Africa,????-??-??,"Attribution-NonCommercial 3.0 International (CC BY-NC 3.0), https://creativecommons.org/licenses/by-nc/3.0/"
1.350556,13.589444,586018,127865,NE W3_0067,2Bwg,15,40,0,"{0.0,0.0}","{""sample pretreatment = [ sieved over 2 mm sieve ]"",NULL}",0,AF-AfSP,Niger,Circa 100 m,Western Africa,Africa,????-??-??,"Attribution-NonCommercial 3.0 International (CC BY-NC 3.0), https://creativecommons.org/licenses/by-nc/3.0/"
1.350556,13.589444,586018,127866,NE W3_0067,2Btg,40,86,0,"{0.0,0.0}","{""sample pretreatment = [ sieved over 2 mm sieve ]"",NULL}",0,AF-AfSP,Niger,Circa 100 m,Western Africa,Africa,????-??-??,"Attribution-NonCommercial 3.0 International (CC BY-NC 3.0), https://creativecommons.org/licenses/by-nc/3.0/"
1.350556,13.589444,586018,127867,NE W3_0067,3Bwg,86,95,0,"{0.0,0.0}","{""sample pretreatment = [ sieved over 2 mm sieve ]"",NULL}",0,AF-AfSP,Niger,Circa 100 m,Western Africa,Africa,????-??-??,"Attribution-NonCommercial 3.0 International (CC BY-NC 3.0), https://creativecommons.org/licenses/by-nc/3.0/"
1.350833,13.619722,586020,127873,NE W3_0308,AC,0,12,0,"{0.0,0.0}","{""sample pretreatment = [ sieved over 2 mm sieve ]"",NULL}",0,AF-AfSP,Niger,Circa 100 m,Western Africa,Africa,????-??-??,"Attribution-NonCommercial 3.0 International (CC BY-NC 3.0), https://creativecommons.org/licenses/by-nc/3.0/"
1.350833,13.619722,586020,127874,NE W3_0308,BCw,12,25,0,"{0.0,0.0}","{""sample pretreatment = [ sieved over 2 mm sieve ]"",NULL}",0,AF-AfSP,Niger,Circa 100 m,Western Africa,Africa,????-??-??,"Attribution-NonCommercial 3.0 International (CC BY-NC 3.0), https://creativecommons.org/licenses/by-nc/3.0/"
1.351111,13.150556,586021,127875,NE W3_0184,Ah1,0,9,0,"{0.0,0.0}","{""calculation = [ (in)direct estimates of Carbonates [XXCO3.xxH2O] or Inorganic Carbon, expressed as Calcium carbonate equivalent ] detection = [ volumetric (i.e. volume of Carbon dioxide [CO2] evolved ) (1 Pa, room temperature) ] reaction = [ dissolution of Carbonates by Hydrochloric acid [HCl], or Perchloric acid [HClO4] ] sample pretreatment = [ sieved over 2 mm sieve ] temperature = [ no external heat ]"",""sample pretreatment = [ sieved over 2 mm sieve ]""}",0,AF-AfSP,Niger,Circa 100 m,Western Africa,Africa,????-??-??,"Attribution-NonCommercial 3.0 International (CC BY-NC 3.0), https://creativecommons.org/licenses/by-nc/3.0/"
1.351111,13.150556,586021,127876,NE W3_0184,Ah2,9,25,0,"{0.0,0.0}","{""sample pretreatment = [ sieved over 2 mm sieve ]"",""calculation = [ (in)direct estimates of Carbonates [XXCO3.xxH2O] or Inorganic Carbon, expressed as Calcium carbonate equivalent ] detection = [ volumetric (i.e. volume of Carbon dioxide [CO2] evolved ) (1 Pa, room temperature) ] reaction = [ dissolution of Carbonates by Hydrochloric acid [HCl], or Perchloric acid [HClO4] ] sample pretreatment = [ sieved over 2 mm sieve ] temperature = [ no external heat ]""}",0,AF-AfSP,Niger,Circa 100 m,Western Africa,Africa,????-??-??,"Attribution-NonCommercial 3.0 International (CC BY-NC 3.0), https://creativecommons.org/licenses/by-nc/3.0/"
1.351111,13.150556,586021,127877,NE W3_0184,Bt1,25,49,0,"{0.0,0.0}","{""calculation = [ (in)direct estimates of Carbonates [XXCO3.xxH2O] or Inorganic Carbon, expressed as Calcium carbonate equivalent ] detection = [ volumetric (i.e. volume of Carbon dioxide [CO2] evolved ) (1 Pa, room temperature) ] reaction = [ dissolution of Carbonates by Hydrochloric acid [HCl], or Perchloric acid [HClO4] ] sample pretreatment = [ sieved over 2 mm sieve ] temperature = [ no external heat ]"",""sample pretreatment = [ sieved over 2 mm sieve ]""}",0,AF-AfSP,Niger,Circa 100 m,Western Africa,Africa,????-??-??,"Attribution-NonCommercial 3.0 International (CC BY-NC 3.0), https://creativecommons.org/licenses/by-nc/3.0/"
1.351111,13.150556,586021,127878,NE W3_0184,Bt2,49,65,0,"{0.0,0.0}","{""calculation = [ (in)direct estimates of Carbonates [XXCO3.xxH2O] or Inorganic Carbon, expressed as Calcium carbonate equivalent ] detection = [ volumetric (i.e. volume of Carbon dioxide [CO2] evolved ) (1 Pa, room temperature) ] reaction = [ dissolution of Carbonates by Hydrochloric acid [HCl], or Perchloric acid [HClO4] ] sample pretreatment = [ sieved over 2 mm sieve ] temperature = [ no external heat ]"",""sample pretreatment = [ sieved over 2 mm sieve ]""}",0,AF-AfSP,Niger,Circa 100 m,Western Africa,Africa,????-??-??,"Attribution-NonCommercial 3.0 International (CC BY-NC 3.0), https://creativecommons.org/licenses/by-nc/3.0/"
1.351111,13.150556,586021,127879,NE W3_0184,Bt3,65,88,0,"{0.0,0.0}","{""calculation = [ (in)direct estimates of Carbonates [XXCO3.xxH2O] or Inorganic Carbon, expressed as Calcium carbonate equivalent ] detection = [ volumetric (i.e. volume of Carbon dioxide [CO2] evolved ) (1 Pa, room temperature) ] reaction = [ dissolution of Carbonates by Hydrochloric acid [HCl], or Perchloric acid [HClO4] ] sample pretreatment = [ sieved over 2 mm sieve ] temperature = [ no external heat ]"",""sample pretreatment = [ sieved over 2 mm sieve ]""}",0,AF-AfSP,Niger,Circa 100 m,Western Africa,Africa,????-??-??,"Attribution-NonCommercial 3.0 International (CC BY-NC 3.0), https://creativecommons.org/licenses/by-nc/3.0/"
1.352222,13.66,586023,127885,NE W3_0065,,0,12,0,"{0.0,0.0}","{NULL,""sample pretreatment = [ sieved over 2 mm sieve ]""}",0,AF-AfSP,Niger,Circa 100 m,Western Africa,Africa,????-??-??,"Attribution-NonCommercial 3.0 International (CC BY-NC 3.0), https://creativecommons.org/licenses/by-nc/3.0/"
1.352222,13.66,586023,127886,NE W3_0065,Bw,12,35,0,"{0.0,0.0}","{""sample pretreatment = [ sieved over 2 mm sieve ]"",NULL}",0,AF-AfSP,Niger,Circa 100 m,Western Africa,Africa,????-??-??,"Attribution-NonCommercial 3.0 International (CC BY-NC 3.0), https://creativecommons.org/licenses/by-nc/3.0/"
1.352222,13.66,586023,127887,NE W3_0065,Bt,35,90,0,"{0.0,0.0}","{""sample pretreatment = [ sieved over 2 mm sieve ]"",NULL}",0,AF-AfSP,Niger,Circa 100 m,Western Africa,Africa,????-??-??,"Attribution-NonCommercial 3.0 International (CC BY-NC 3.0), https://creativecommons.org/licenses/by-nc/3.0/"
1.353333,13.690833,586025,127893,NE W3_0141,,0,52,0,"{0.0,0.0}","{""sample pretreatment = [ sieved over 2 mm sieve ]"",NULL}",0,AF-AfSP,Niger,Circa 100 m,Western Africa,Africa,????-??-??,"Attribution-NonCommercial 3.0 International (CC BY-NC 3.0), https://creativecommons.org/licenses/by-nc/3.0/"
1.353333,13.690833,586025,127894,NE W3_0141,Bw,52,95,0,"{0.0,0.0}","{NULL,""sample pretreatment = [ sieved over 2 mm sieve ]""}",0,AF-AfSP,Niger,Circa 100 m,Western Africa,Africa,????-??-??,"Attribution-NonCommercial 3.0 International (CC BY-NC 3.0), https://creativecommons.org/licenses/by-nc/3.0/"
1.276944,13.248056,1120305,18338,NE0129,Ah1,0,9,0,{0.0},"{""calculation = [ (in)direct estimates of Carbonates [XXCO3.xxH2O] or Inorganic Carbon, expressed as Calcium carbonate equivalent ] detection = [ volumetric (i.e. volume of Carbon dioxide [CO2] evolved ) (1 Pa, room temperature) ] reaction = [ dissolution of Carbonates by Hydrochloric acid [HCl], or Perchloric acid [HClO4] ] sample pretreatment = [ sieved over 2 mm sieve ] temperature = [ no external heat ]""}",0,WD-WISE,Niger,Circa 100 m,Western Africa,Africa,????-??-??,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
1.276944,13.248056,1120305,18339,NE0129,Ah2,9,22,0,{0.0},"{""calculation = [ (in)direct estimates of Carbonates [XXCO3.xxH2O] or Inorganic Carbon, expressed as Calcium carbonate equivalent ] detection = [ volumetric (i.e. volume of Carbon dioxide [CO2] evolved ) (1 Pa, room temperature) ] reaction = [ dissolution of Carbonates by Hydrochloric acid [HCl], or Perchloric acid [HClO4] ] sample pretreatment = [ sieved over 2 mm sieve ] temperature = [ no external heat ]""}",0,WD-WISE,Niger,Circa 100 m,Western Africa,Africa,????-??-??,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
1.276944,13.248056,1120305,18342,NE0129,Bt3,107,125,0,{0.0},"{""calculation = [ (in)direct estimates of Carbonates [XXCO3.xxH2O] or Inorganic Carbon, expressed as Calcium carbonate equivalent ] detection = [ volumetric (i.e. volume of Carbon dioxide [CO2] evolved ) (1 Pa, room temperature) ] reaction = [ dissolution of Carbonates by Hydrochloric acid [HCl], or Perchloric acid [HClO4] ] sample pretreatment = [ sieved over 2 mm sieve ] temperature = [ no external heat ]""}",0,WD-WISE,Niger,Circa 100 m,Western Africa,Africa,????-??-??,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
1.286389,13.236944,1120307,18347,NE0329,Ah,0,5,0,{0.0},"{""calculation = [ (in)direct estimates of Carbonates [XXCO3.xxH2O] or Inorganic Carbon, expressed as Calcium carbonate equivalent ] detection = [ volumetric (i.e. volume of Carbon dioxide [CO2] evolved ) (1 Pa, room temperature) ] reaction = [ dissolution of Carbonates by Hydrochloric acid [HCl], or Perchloric acid [HClO4] ] sample pretreatment = [ sieved over 2 mm sieve ] temperature = [ no external heat ]""}",0,WD-WISE,Niger,Circa 100 m,Western Africa,Africa,????-??-??,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
1.286389,13.236944,1120307,18349,NE0329,C/B,11,26,0,{0.0},"{""calculation = [ (in)direct estimates of Carbonates [XXCO3.xxH2O] or Inorganic Carbon, expressed as Calcium carbonate equivalent ] detection = [ volumetric (i.e. volume of Carbon dioxide [CO2] evolved ) (1 Pa, room temperature) ] reaction = [ dissolution of Carbonates by Hydrochloric acid [HCl], or Perchloric acid [HClO4] ] sample pretreatment = [ sieved over 2 mm sieve ] temperature = [ no external heat ]""}",0,WD-WISE,Niger,Circa 100 m,Western Africa,Africa,????-??-??,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
1.313056,13.212222,1120310,18360,NE0047,Ah,0,12,0,{0.0},"{""calculation = [ (in)direct estimates of Carbonates [XXCO3.xxH2O] or Inorganic Carbon, expressed as Calcium carbonate equivalent ] detection = [ volumetric (i.e. volume of Carbon dioxide [CO2] evolved ) (1 Pa, room temperature) ] reaction = [ dissolution of Carbonates by Hydrochloric acid [HCl], or Perchloric acid [HClO4] ] sample pretreatment = [ sieved over 2 mm sieve ] temperature = [ no external heat ]""}",0,WD-WISE,Niger,Circa 100 m,Western Africa,Africa,????-??-??,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
1.321389,13.201389,1120311,18365,NE0253,Btb,18,39,0,{0.0},"{""calculation = [ (in)direct estimates of Carbonates [XXCO3.xxH2O] or Inorganic Carbon, expressed as Calcium carbonate equivalent ] detection = [ volumetric (i.e. volume of Carbon dioxide [CO2] evolved ) (1 Pa, room temperature) ] reaction = [ dissolution of Carbonates by Hydrochloric acid [HCl], or Perchloric acid [HClO4] ] sample pretreatment = [ sieved over 2 mm sieve ] temperature = [ no external heat ]""}",0,WD-WISE,Niger,Circa 100 m,Western Africa,Africa,????-??-??,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
1.321389,13.552222,1120312,18368,NE0444,Ah,0,16,0,{0.0},"{""sample pretreatment = [ sieved over 2 mm sieve ]""}",0,WD-WISE,Niger,Circa 100 m,Western Africa,Africa,????-??-??,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
1.321389,13.552222,1120312,18369,NE0444,Btk1,16,42,0,{0.0},"{""sample pretreatment = [ sieved over 2 mm sieve ]""}",0,WD-WISE,Niger,Circa 100 m,Western Africa,Africa,????-??-??,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
1.338889,13.574444,1120314,18376,NE0068,Ah,0,16,0,{0.0},"{""sample pretreatment = [ sieved over 2 mm sieve ]""}",0,WD-WISE,Niger,Circa 100 m,Western Africa,Africa,????-??-??,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
1.338889,13.574444,1120314,18377,NE0068,2Bw,16,36,0,{0.0},"{""sample pretreatment = [ sieved over 2 mm sieve ]""}",0,WD-WISE,Niger,Circa 100 m,Western Africa,Africa,????-??-??,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
1.348611,13.17,1120316,18385,NE0107,Bw,17,35,0,{0.0},"{""calculation = [ (in)direct estimates of Carbonates [XXCO3.xxH2O] or Inorganic Carbon, expressed as Calcium carbonate equivalent ] detection = [ volumetric (i.e. volume of Carbon dioxide [CO2] evolved ) (1 Pa, room temperature) ] reaction = [ dissolution of Carbonates by Hydrochloric acid [HCl], or Perchloric acid [HClO4] ] sample pretreatment = [ sieved over 2 mm sieve ] temperature = [ no external heat ]""}",0,WD-WISE,Niger,Circa 100 m,Western Africa,Africa,????-??-??,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
1.35,13.604167,1120318,18391,NE0066,Btg1,30,52,0,{0.0},"{""sample pretreatment = [ sieved over 2 mm sieve ]""}",0,WD-WISE,Niger,Circa 100 m,Western Africa,Africa,????-??-??,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
1.35,13.604167,1120318,18393,NE0066,Bt,73,88,0,{0.0},"{""sample pretreatment = [ sieved over 2 mm sieve ]""}",0,WD-WISE,Niger,Circa 100 m,Western Africa,Africa,????-??-??,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
1.350556,13.589444,1120319,18394,NE0067,Ah,0,15,0,{0.0},"{""sample pretreatment = [ sieved over 2 mm sieve ]""}",0,WD-WISE,Niger,Circa 100 m,Western Africa,Africa,????-??-??,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
1.350556,13.589444,1120319,18396,NE0067,2Btg,40,86,0,{0.0},"{""sample pretreatment = [ sieved over 2 mm sieve ]""}",0,WD-WISE,Niger,Circa 100 m,Western Africa,Africa,????-??-??,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
1.350556,13.589444,1120319,18397,NE0067,3Bwg,86,95,0,{0.0},"{""sample pretreatment = [ sieved over 2 mm sieve ]""}",0,WD-WISE,Niger,Circa 100 m,Western Africa,Africa,????-??-??,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
1.351111,13.150556,1120321,18402,NE0184,Bt1,25,49,0,{0.0},"{""calculation = [ (in)direct estimates of Carbonates [XXCO3.xxH2O] or Inorganic Carbon, expressed as Calcium carbonate equivalent ] detection = [ volumetric (i.e. volume of Carbon dioxide [CO2] evolved ) (1 Pa, room temperature) ] reaction = [ dissolution of Carbonates by Hydrochloric acid [HCl], or Perchloric acid [HClO4] ] sample pretreatment = [ sieved over 2 mm sieve ] temperature = [ no external heat ]""}",0,WD-WISE,Niger,Circa 100 m,Western Africa,Africa,????-??-??,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
1.351111,13.150556,1120321,18403,NE0184,Bt2,49,65,0,{0.0},"{""calculation = [ (in)direct estimates of Carbonates [XXCO3.xxH2O] or Inorganic Carbon, expressed as Calcium carbonate equivalent ] detection = [ volumetric (i.e. volume of Carbon dioxide [CO2] evolved ) (1 Pa, room temperature) ] reaction = [ dissolution of Carbonates by Hydrochloric acid [HCl], or Perchloric acid [HClO4] ] sample pretreatment = [ sieved over 2 mm sieve ] temperature = [ no external heat ]""}",0,WD-WISE,Niger,Circa 100 m,Western Africa,Africa,????-??-??,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
1.351111,13.150556,1120321,18404,NE0184,Bt3,65,88,0,{0.0},"{""calculation = [ (in)direct estimates of Carbonates [XXCO3.xxH2O] or Inorganic Carbon, expressed as Calcium carbonate equivalent ] detection = [ volumetric (i.e. volume of Carbon dioxide [CO2] evolved ) (1 Pa, room temperature) ] reaction = [ dissolution of Carbonates by Hydrochloric acid [HCl], or Perchloric acid [HClO4] ] sample pretreatment = [ sieved over 2 mm sieve ] temperature = [ no external heat ]""}",0,WD-WISE,Niger,Circa 100 m,Western Africa,Africa,????-??-??,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
1.353333,13.690833,1120324,18413,NE0141,,0,52,0,{0.0},"{""sample pretreatment = [ sieved over 2 mm sieve ]""}",0,WD-WISE,Niger,Circa 100 m,Western Africa,Africa,????-??-??,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
1.042778,14.114722,585955,127625,NE W3_0260,Bw,0,66,0,"{0.0,0.0}","{""sample pretreatment = [ sieved over 2 mm sieve ]"",NULL}",0,AF-AfSP,Niger,Circa 100 m,Western Africa,Africa,????-??-??,"Attribution-NonCommercial 3.0 International (CC BY-NC 3.0), https://creativecommons.org/licenses/by-nc/3.0/"
1.042778,14.114722,585955,127626,NE W3_0260,,66,100,0,"{0.0,0.0}","{""sample pretreatment = [ sieved over 2 mm sieve ]"",NULL}",0,AF-AfSP,Niger,Circa 100 m,Western Africa,Africa,????-??-??,"Attribution-NonCommercial 3.0 International (CC BY-NC 3.0), https://creativecommons.org/licenses/by-nc/3.0/"
1.134722,13.787778,585957,127630,NE W3_0256,Ah,0,15,0,"{0.0,0.0}","{""sample pretreatment = [ sieved over 2 mm sieve ]"",NULL}",0,AF-AfSP,Niger,Circa 100 m,Western Africa,Africa,????-??-??,"Attribution-NonCommercial 3.0 International (CC BY-NC 3.0), https://creativecommons.org/licenses/by-nc/3.0/"
1.134722,13.787778,585957,127631,NE W3_0256,Bw,15,28,0,"{0.0,0.0}","{NULL,""sample pretreatment = [ sieved over 2 mm sieve ]""}",0,AF-AfSP,Niger,Circa 100 m,Western Africa,Africa,????-??-??,"Attribution-NonCommercial 3.0 International (CC BY-NC 3.0), https://creativecommons.org/licenses/by-nc/3.0/"
1.134722,13.787778,585957,127632,NE W3_0256,Cw,28,35,0,"{0.0,0.0}","{NULL,""sample pretreatment = [ sieved over 2 mm sieve ]""}",0,AF-AfSP,Niger,Circa 100 m,Western Africa,Africa,????-??-??,"Attribution-NonCommercial 3.0 International (CC BY-NC 3.0), https://creativecommons.org/licenses/by-nc/3.0/"
1.136111,14.131111,585958,127633,NE W3_0389,Ah,0,12,0,"{0.0,0.0}","{""sample pretreatment = [ sieved over 2 mm sieve ]"",NULL}",0,AF-AfSP,Niger,Circa 100 m,Western Africa,Africa,????-??-??,"Attribution-NonCommercial 3.0 International (CC BY-NC 3.0), https://creativecommons.org/licenses/by-nc/3.0/"
1.136111,14.131111,585958,127634,NE W3_0389,Bt1,12,39,0,"{0.0,0.0}","{NULL,""sample pretreatment = [ sieved over 2 mm sieve ]""}",0,AF-AfSP,Niger,Circa 100 m,Western Africa,Africa,????-??-??,"Attribution-NonCommercial 3.0 International (CC BY-NC 3.0), https://creativecommons.org/licenses/by-nc/3.0/"
